plant_id,name,lat,lon,country,capacity_m3_day,osm_type,osm_id,operator,tags_json
osm:node/4962838008,Rozenat Muscat,23.6007745,58.3850273,,,node,4962838008,,"{""@id"": ""node/4962838008"", ""addr:street"": ""Way 3673"", ""name"": ""Rozenat Muscat"", ""shop"": ""yes"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/4962903570,Muscat Trading,23.5889347,58.5458249,,,node,4962903570,,"{""@id"": ""node/4962903570"", ""addr:street"": ""Souq Ruwi Street"", ""name"": ""Muscat Trading"", ""shop"": ""yes"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/4964364760,Muscat International Fashion,23.5926958,58.544631,,,node,4964364760,,"{""@id"": ""node/4964364760"", ""addr:street"": ""Souq Ruwi Street"", ""name"": ""Muscat International Fashion"", ""shop"": ""clothes"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/4964636599,Methax Sur Contracting,23.5898282,58.5429684,,,node,4964636599,,"{""@id"": ""node/4964636599"", ""addr:street"": ""Al Qareen Street"", ""name"": ""Methax Sur Contracting"", ""shop"": ""houseware"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/4964878599,Muscat Pharmacy,23.6244847,58.4909208,,,node,4964878599,,"{""@id"": ""node/4964878599"", ""addr:street"": ""Street 2237"", ""amenity"": ""pharmacy"", ""name"": ""Muscat Pharmacy"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/4965023833,Muscat Bakery,23.5813932,58.3961032,,,node,4965023833,,"{""@id"": ""node/4965023833"", ""addr:street"": ""Way 3706"", ""name"": ""Muscat Bakery"", ""shop"": ""bakery"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/4966207684,Lulu Muscat Watches,23.5763189,58.3520515,,,node,4966207684,,"{""@id"": ""node/4966207684"", ""addr:street"": ""Way 6420"", ""craft"": ""watchmaker"", ""name"": ""Lulu Muscat Watches"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/4966382177,Bahar Sur Trading Electronic Repairing,23.6064192,58.5535604,,,node,4966382177,,"{""@id"": ""node/4966382177"", ""addr:street"": ""Al Washall Street"", ""name"": ""Bahar Sur Trading Electronic Repairing"", ""shop"": ""yes"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/4966540527,Dhofar Insurance Co.,23.6019123,58.5466122,,,node,4966540527,,"{""@id"": ""node/4966540527"", ""addr:street"": ""Markaz Mutrah at Tijari Street"", ""name"": ""Dhofar Insurance Co."", ""office"": ""insurance"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/4966731044,The New India Assurance,23.5866584,58.5360402,,,node,4966731044,,"{""@id"": ""node/4966731044"", ""addr:street"": ""4911 Way"", ""name"": ""The New India Assurance"", ""shop"": ""yes"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/4966900520,Muscat Silver,23.6778276,58.1890215,,,node,4966900520,,"{""@id"": ""node/4966900520"", ""addr:street"": ""Wadi al Bahais Street"", ""name"": ""Muscat Silver"", ""shop"": ""yes"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/4966914820,Muscat Global Travel & Tourism,23.595497,58.5457826,,,node,4966914820,,"{""@id"": ""node/4966914820"", ""addr:street"": ""Way 2998"", ""name"": ""Muscat Global Travel & Tourism"", ""shop"": ""travel_agency"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/4968727866,The New Media Assurance Co.,23.6808326,58.1868982,,,node,4968727866,,"{""@id"": ""node/4968727866"", ""addr:street"": ""Wadi al Bahais Street"", ""fixme"": ""name"", ""name"": ""The New Media Assurance Co."", ""office"": ""company"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/4967030836,Oman Insurance Company,23.5998996,58.5380102,,,node,4967030836,,"{""@id"": ""node/4967030836"", ""name"": ""Oman Insurance Company"", ""office"": ""insurance"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/4967045897,Muscat Bakery Markets,23.6032142,58.5403557,,,node,4967045897,,"{""@id"": ""node/4967045897"", ""addr:street"": ""Al Burj Street"", ""name"": ""Muscat Bakery Markets"", ""shop"": ""bakery"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/4967048386,Muscat,23.5876556,58.5231968,,,node,4967048386,,"{""@id"": ""node/4967048386"", ""amenity"": ""pharmacy"", ""name"": ""Muscat"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/4968638505,Modern Projects of Muscat,23.594434,58.2240487,,,node,4968638505,,"{""@id"": ""node/4968638505"", ""addr:street"": ""al Ata'a Street"", ""name"": ""Modern Projects of Muscat"", ""shop"": ""hardware"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/4968687075,Muscat Galaxy Shopping,23.5941657,58.5976399,,,node,4968687075,,"{""@id"": ""node/4968687075"", ""addr:street"": ""Way 7635"", ""name"": ""Muscat Galaxy Shopping"", ""shop"": ""yes"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/4968708190,Muscat Bakery,23.6259601,58.2373921,,,node,4968708190,,"{""@id"": ""node/4968708190"", ""name"": ""Muscat Bakery"", ""shop"": ""bakery"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/4968807175,Muscat Commercial Market,17.0072945,54.0747655,,,node,4968807175,,"{""@id"": ""node/4968807175"", ""name"": ""Muscat Commercial Market"", ""shop"": ""supermarket"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/4968856731,Muscat Pharmacy,23.6320791,58.2324667,,,node,4968856731,,"{""@id"": ""node/4968856731"", ""amenity"": ""pharmacy"", ""name"": ""Muscat Pharmacy"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/4968935500,Muscat City Gifts,23.6029285,58.5343463,,,node,4968935500,,"{""@id"": ""node/4968935500"", ""name"": ""Muscat City Gifts"", ""shop"": ""yes"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/4969095229,Bank Muscat,23.6206395,58.5662255,,,node,4969095229,,"{""@id"": ""node/4969095229"", ""addr:street"": ""Al Bahri Road"", ""amenity"": ""bank"", ""name"": ""Bank Muscat"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/4969148761,Muscat Shopping,23.6208409,58.2271591,,,node,4969148761,,"{""@id"": ""node/4969148761"", ""addr:street"": ""Hai Al Hil A' Jadeed Street"", ""amenity"": ""marketplace"", ""name"": ""Muscat Shopping"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/4969171298,Faker Salalah Commercial Market,17.0397366,54.0332919,,,node,4969171298,,"{""@id"": ""node/4969171298"", ""name"": ""Faker Salalah Commercial Market"", ""shop"": ""convenience"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/4969201724,Bank Muscat,23.6235124,58.5577378,,,node,4969201724,,"{""@id"": ""node/4969201724"", ""amenity"": ""bank"", ""name"": ""Bank Muscat"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/4969218458,Khair Salalah,17.0058942,54.062652,,,node,4969218458,,"{""@id"": ""node/4969218458"", ""amenity"": ""restaurant"", ""name"": ""Khair Salalah"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/4969272156,Jawharat Sur Trading,23.6220186,58.5503147,,,node,4969272156,,"{""@id"": ""node/4969272156"", ""addr:street"": ""Al Mina Street"", ""name"": ""Jawharat Sur Trading"", ""shop"": ""toys"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/4969313015,Dar Muscat Decoration,23.5873533,58.1454975,,,node,4969313015,,"{""@id"": ""node/4969313015"", ""name"": ""Dar Muscat Decoration"", ""shop"": ""interior_decoration"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/4970586318,Muscat,17.0523906,54.1496216,,,node,4970586318,,"{""@id"": ""node/4970586318"", ""amenity"": ""pharmacy"", ""healthcare"": ""pharmacy"", ""name"": ""Muscat"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/4970663694,Muscat Drivig School,23.6111237,58.5431052,,,node,4970663694,,"{""@id"": ""node/4970663694"", ""addr:street"": ""Way 2327"", ""amenity"": ""driving_school"", ""name"": ""Muscat Drivig School"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/4970680741,Dhofar Insurance Co.,23.6255648,58.1940491,,,node,4970680741,,"{""@id"": ""node/4970680741"", ""name"": ""Dhofar Insurance Co."", ""office"": ""insurance"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/4970764101,Pizza Muscat Restaurant,23.637821,58.2027279,,,node,4970764101,,"{""@id"": ""node/4970764101"", ""addr:street"": ""سكة 3551"", ""amenity"": ""restaurant"", ""name"": ""Pizza Muscat Restaurant"", ""name:ar"": ""مطعم بيتزا مسقط"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/4971220389,Salalah Curtains,17.0115456,54.0800387,,,node,4971220389,,"{""@id"": ""node/4971220389"", ""addr:street"": ""23rd July Street"", ""name"": ""Salalah Curtains"", ""shop"": ""curtain"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/4971366739,Shabab Salalah Restaurant,17.0163795,54.0807816,,,node,4971366739,,"{""@id"": ""node/4971366739"", ""addr:street"": ""Al Ghubira Street"", ""amenity"": ""restaurant"", ""name"": ""Shabab Salalah Restaurant"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/4975921926,Marketing Travel & Tourism Salalah,17.0162918,54.1065849,,,node,4975921926,,"{""@id"": ""node/4975921926"", ""addr:street"": ""Al Qoaf Street"", ""name"": ""Marketing Travel & Tourism Salalah"", ""shop"": ""travel_agency"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/4976222007,Salalah Electronics,17.0120622,54.0941513,,,node,4976222007,,"{""@id"": ""node/4976222007"", ""addr:street"": ""Al Nahdah Street"", ""name"": ""Salalah Electronics"", ""shop"": ""yes"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/4977533694,Salalah Towers Global Trade,17.0163971,54.0770655,,,node,4977533694,,"{""@id"": ""node/4977533694"", ""addr:street"": ""Salalah Al Jadida Street"", ""name"": ""Salalah Towers Global Trade"", ""shop"": ""yes"", ""source"": ""Kaart Ground Survey 2017""}"
osm:node/5198502894,Muscat Bakery,23.6104427,58.5530394,,,node,5198502894,,"{""@id"": ""node/5198502894"", ""name"": ""Muscat Bakery"", ""shop"": ""bakery""}"
osm:node/5349549621,Taurus Salalah,17.0246923,54.1144011,,,node,5349549621,,"{""@id"": ""node/5349549621"", ""name"": ""Taurus Salalah"", ""tourism"": ""attraction""}"
osm:node/5451375657,Salalah commercial market,17.0524151,54.4033747,,,node,5451375657,,"{""@id"": ""node/5451375657"", ""name"": ""Salalah commercial market"", ""shop"": ""supermarket""}"
osm:node/5628227127,Aerotel Muscat,23.60101,58.2869619,,,node,5628227127,,"{""@id"": ""node/5628227127"", ""addr:postcode"": ""111"", ""internet_access"": ""wlan"", ""level"": ""5"", ""name"": ""Aerotel Muscat"", ""name:en"": ""Aerotel Muscat"", ""phone"": ""+96824356555"", ""tourism"": ""hotel"", ""website"": ""http://www.myaerotel.com""}"
osm:node/5846426986,salalah,17.0147756,54.0173234,,,node,5846426986,,"{""@id"": ""node/5846426986"", ""name"": ""salalah"", ""tourism"": ""guest_house""}"
osm:node/5847676887,agadsir residential units salalah,17.0064021,54.0250488,,,node,5847676887,,"{""@id"": ""node/5847676887"", ""internet_access"": ""wlan"", ""name"": ""agadsir residential units salalah"", ""tourism"": ""apartment""}"
osm:node/5858977985,Qasr AlSahra tyre Sohar,24.3426117,56.6927948,,,node,5858977985,,"{""@id"": ""node/5858977985"", ""name"": ""Qasr AlSahra tyre Sohar"", ""name:en"": ""Qasr AlSahra tyre Sohar"", ""shop"": ""tyres""}"
osm:node/6003065086,Sohar international school new campus,24.3201011,56.6697865,,,node,6003065086,,"{""@id"": ""node/6003065086"", ""amenity"": ""school"", ""name"": ""Sohar international school new campus"", ""name:en"": ""Sohar international school new campus""}"
osm:node/6172826769,Dhofar Insurance Company,19.6269795,57.6354585,,,node,6172826769,,"{""@id"": ""node/6172826769"", ""name"": ""Dhofar Insurance Company"", ""office"": ""insurance""}"
osm:node/6193258288,"Bus from Dubai to Muscat, Ruwi",24.4422318,56.6077408,,,node,6193258288,,"{""@id"": ""node/6193258288"", ""highway"": ""bus_stop"", ""name"": ""Bus from Dubai to Muscat, Ruwi"", ""name:en"": ""Bus from Dubai to Muscat, Ruwi"", ""name:zh"": ""迪拜到穆斯卡特大巴经停处""}"
osm:node/6695661285,Muscat heights view,23.594128,58.4800244,,,node,6695661285,,"{""@id"": ""node/6695661285"", ""name"": ""Muscat heights view"", ""tourism"": ""viewpoint""}"
osm:node/7054543218,Bank Muscat,22.2230757,59.198232,,,node,7054543218,,"{""@id"": ""node/7054543218"", ""amenity"": ""bank"", ""atm"": ""yes"", ""brand"": ""Bank Muscat"", ""name"": ""Bank Muscat""}"
osm:node/7063399140,Bank Muscat,22.606831,58.6671907,,,node,7063399140,,"{""@id"": ""node/7063399140"", ""amenity"": ""bank"", ""atm"": ""yes"", ""brand"": ""Bank Muscat"", ""name"": ""Bank Muscat""}"
osm:node/7111691654,Sohar Club,24.3322964,56.7430321,,,node,7111691654,,"{""@id"": ""node/7111691654"", ""addr:city"": ""sohar"", ""addr:postcode"": ""311"", ""building"": ""office"", ""leisure"": ""sports_centre"", ""name"": ""Sohar Club"", ""name:ar"": ""نادي صحار"", ""sport"": ""swimming;soccer;basketball;tennis;chess;volleyball;handball;athletics;hockey;beachvolleyball;bowling"", ""wikidata"": ""Q16850383"", ""wikipedia"": ""en:Sohar SC""}"
osm:node/7125440991,"Taipei Economic & Cultural Office, Muscat, Oman",23.6069416,58.468304,TW,,node,7125440991,,"{""@id"": ""node/7125440991"", ""addr:full"": ""Way no.1528,Villa no. 2058 Madina Al Alam, Oman"", ""addr:street"": ""سكة 1528"", ""country"": ""TW"", ""diplomatic"": ""embassy"", ""email"": ""omn@mofa.gov.tw"", ""embassy"": ""branch_embassy"", ""fax"": ""+968-24605402"", ""name"": ""Taipei Economic & Cultural Office, Muscat, Oman"", ""name:zh"": ""駐阿曼王國台北經濟文化辦事處"", ""office"": ""diplomatic"", ""phone"": ""+968-24605695"", ""target"": ""OM"", ""website"": ""https://www.roc-taiwan.org/om_en/index.html""}"
osm:node/7131375388,TEA & MORE CAFE BARKA,23.6944072,57.8881774,,,node,7131375388,,"{""@id"": ""node/7131375388"", ""addr:city"": ""BARKA"", ""addr:postcode"": ""320"", ""addr:street"": ""SOUQ"", ""air_conditioning"": ""yes"", ""amenity"": ""cafe"", ""branch"": ""TEA CLUB CAFE MUSANNAH"", ""cuisine"": ""coffee_shop;restaurant;cafe;dessert;juice;pasta"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""internet_access:ssid"": ""TP-LINK _BF76"", ""name"": ""TEA & MORE CAFE BARKA"", ""opening_hours"": ""24/7"", ""outdoor_seating"": ""yes"", ""phone"": ""0069890705148"", ""website"": ""https://www.instagram.com/tea_and_more_barka_souq/""}"
osm:node/8044681828,Muscat Old Cemetery,23.6115601,58.5989587,,,node,8044681828,,"{""@id"": ""node/8044681828"", ""name"": ""Muscat Old Cemetery"", ""tourism"": ""attraction""}"
osm:node/8583914277,Bank Muscat ATM,23.8716721,57.3558103,,,node,8583914277,,"{""@id"": ""node/8583914277"", ""amenity"": ""bank"", ""atm"": ""yes"", ""name"": ""Bank Muscat ATM"", ""opening_hours"": ""24/7""}"
osm:node/8645036573,BANK MUSCAT ATM,23.66226,58.1004557,,,node,8645036573,,"{""@id"": ""node/8645036573"", ""amenity"": ""bank"", ""name"": ""BANK MUSCAT ATM""}"
osm:node/8659452574,Bank Muscat ATM,23.6650897,57.9524894,,,node,8659452574,,"{""@id"": ""node/8659452574"", ""amenity"": ""bank"", ""name"": ""Bank Muscat ATM"", ""name:ar"": ""صراف بنك مسقط""}"
osm:node/8841844751,Wilayat Barka welcomes you,23.6693764,57.9695248,,,node,8841844751,,"{""@id"": ""node/8841844751"", ""board_type"": ""welcome_sign"", ""information"": ""board"", ""name"": ""Wilayat Barka welcomes you"", ""name:ar"": ""وِلايَةُ بَركاء تُرَحِّبْ بِكُم"", ""tourism"": ""information""}"
osm:node/9086798881,Bank Muscat ATM,23.9010413,57.2206836,,,node,9086798881,Bank Muscat,"{""@id"": ""node/9086798881"", ""amenity"": ""bank"", ""brand"": ""🏧"", ""kids_area"": ""no"", ""kids_area:fee"": ""no"", ""kids_area:indoor"": ""no"", ""kids_area:outdoor"": ""no"", ""kids_area:supervised"": ""no"", ""name"": ""Bank Muscat ATM"", ""operator"": ""Bank Muscat""}"
osm:node/9112343296,Bank Muscat ATM,23.754586,57.5811802,,,node,9112343296,,"{""@id"": ""node/9112343296"", ""amenity"": ""bank"", ""name"": ""Bank Muscat ATM""}"
osm:node/9391036228,Bank Muscat,24.3376372,56.7362384,,,node,9391036228,,"{""@id"": ""node/9391036228"", ""amenity"": ""atm"", ""name"": ""Bank Muscat""}"
osm:node/9442959116,Bank Nizwa Barka branch,23.6692123,57.8847402,,,node,9442959116,,"{""@id"": ""node/9442959116"", ""amenity"": ""bank"", ""name"": ""Bank Nizwa Barka branch""}"
osm:node/9443029579,Bank Muscat ATM,23.6719753,57.8861957,,,node,9443029579,,"{""@id"": ""node/9443029579"", ""amenity"": ""atm"", ""name"": ""Bank Muscat ATM""}"
osm:node/9672892459,Bank Muscat ATM,24.3615374,56.7452673,,,node,9672892459,Bank Muscat,"{""@id"": ""node/9672892459"", ""amenity"": ""atm"", ""brand"": ""Bank Muscat"", ""name"": ""Bank Muscat ATM"", ""operator"": ""Bank Muscat""}"
osm:node/9676748882,Bank Muscat ATM,24.1311846,56.8529874,,,node,9676748882,Bank Muscat,"{""@id"": ""node/9676748882"", ""amenity"": ""atm"", ""brand"": ""Bank Muscat"", ""name"": ""Bank Muscat ATM"", ""operator"": ""Bank Muscat""}"
osm:node/10001286965,Muscat grills,22.8745551,57.5318266,,,node,10001286965,,"{""@id"": ""node/10001286965"", ""amenity"": ""cafe"", ""name"": ""Muscat grills"", ""name:ar"": ""مسقط جريلز"", ""phone"": ""94424248""}"
osm:node/10001286973,Muscat Mattress,22.8755109,57.5350161,,,node,10001286973,,"{""@id"": ""node/10001286973"", ""name"": ""Muscat Mattress"", ""name:ar"": ""مراتب مسقط"", ""phone"": ""‏‪9447 7104‬‏"", ""shop"": ""furniture""}"
osm:node/10010927932,Muscat stud,23.6620004,57.7154415,,,node,10010927932,,"{""@id"": ""node/10010927932"", ""attraction"": ""carousel"", ""name"": ""Muscat stud"", ""name:ar"": ""مربط مسقط للخيول العربية الأصليه""}"
osm:node/10102501415,Muscat International Airport - A1,23.6013134,58.2907973,,,node,10102501415,,"{""@id"": ""node/10102501415"", ""bus"": ""yes"", ""description"": ""To city center, 0.5 local currency pay with cash with the driver. 30-60 min / bus, 7*24."", ""highway"": ""bus_stop"", ""name"": ""Muscat International Airport - A1"", ""network"": ""Mwasalat"", ""public_transport"": ""platform"", ""website"": ""https://tickets.mwasalat.om/""}"
osm:node/10701478921,Ibthaj Muscat Trading & Contracting LLC,23.5936261,58.5543095,,,node,10701478921,,"{""@id"": ""node/10701478921"", ""addr:city"": ""MBD, Ruwi"", ""addr:postcode"": ""114"", ""addr:street"": ""4203"", ""description"": ""Construction Company"", ""name"": ""Ibthaj Muscat Trading & Contracting LLC"", ""office"": ""company""}"
osm:node/11363321470,Viva Hostel Group Muscat,23.5760863,58.4108519,,,node,11363321470,,"{""@id"": ""node/11363321470"", ""addr:housenumber"": ""730/D"", ""addr:postcode"": ""130"", ""addr:street"": ""Way 5510"", ""internet_access"": ""wlan"", ""name"": ""Viva Hostel Group Muscat"", ""name:en"": ""Viva Hostel Group Muscat"", ""opening_hours"": ""24/7"", ""phone"": ""+96878607016"", ""tourism"": ""hostel""}"
osm:node/12979272296,Luxury 1BHK with Balcony - Muscat Hills,23.5775335,58.299257,,,node,12979272296,ALTAREQ PROPERTY,"{""@id"": ""node/12979272296"", ""addr:city"": ""مرتفعات المطار"", ""addr:housenumber"": ""1"", ""addr:place"": ""حي العرفان"", ""addr:postcode"": ""111"", ""email"": ""altareqproperty@outlook.com"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""name"": ""Luxury 1BHK with Balcony - Muscat Hills"", ""operator"": ""ALTAREQ PROPERTY"", ""phone"": ""+96899847744"", ""rooms"": ""1"", ""tourism"": ""apartment"", ""website"": ""https://www.booking.com/hotel/om/the-peace.en-gb.html?label=gen173nr-1BCAsorwFCCXRoZS1wZWFjZUgzWARorwGIAQGYAQm4ARjIAQzYAQHoAQGIAgGoAgS4Arumo8MGwAIB0gIkYTZkMmJjYjAtMzU2My00ZTQxLWE3Y2QtNTA0OWY0YWI3M2U52AIF4AIB&sid=46490420bd76e8d00310d7ca5c19a501&dist=0&kee""}"
osm:node/11597418569,Novotel Muscat Airport,23.5852629,58.3004325,,,node,11597418569,,"{""@id"": ""node/11597418569"", ""brand"": ""Novotel"", ""brand:wikidata"": ""Q420545"", ""name"": ""Novotel Muscat Airport"", ""tourism"": ""hotel""}"
osm:node/11860405290,Jumeira Muscat Bay,23.5499083,58.6434186,,,node,11860405290,,"{""@id"": ""node/11860405290"", ""name"": ""Jumeira Muscat Bay"", ""tourism"": ""hotel""}"
osm:node/11874547780,Suri,23.6059196,56.9692777,,,node,11874547780,,"{""@id"": ""node/11874547780"", ""alt_name"": ""Suri, Sūrī, swry, سوري"", ""name"": ""Suri"", ""name:en"": ""Suri"", ""name:es"": ""Suri"", ""name:fr"": ""Suri"", ""place"": ""village"", ""source"": ""https://www.mindat.org/feature-286231.html""}"
osm:node/11962404446,Sur Cafe,23.5845351,58.4325274,,,node,11962404446,,"{""@id"": ""node/11962404446"", ""amenity"": ""cafe"", ""name"": ""Sur Cafe""}"
osm:node/12064964440,Muscat Candy,23.4706101,58.477273,,,node,12064964440,,"{""@id"": ""node/12064964440"", ""name"": ""Muscat Candy"", ""name:ar"": ""حلويات مسقط"", ""name:en"": ""Muscat Candy"", ""shop"": ""confectionery""}"
osm:node/12083348042,Linne Chocolate- Salalah Plaza,17.0371658,54.1490828,,,node,12083348042,Linne Chocolate- Salalah Plaza,"{""@id"": ""node/12083348042"", ""addr:city"": ""Salalah"", ""addr:street"": ""شارع الرباط"", ""air_conditioning"": ""yes"", ""branch"": ""Coffe Shop - Flower Shop- Chocolate Shop"", ""contact:facebook"": ""https://instagram.com/linnechocolate?igshid=15ui89pljesgh"", ""currency:OMR"": ""yes"", ""email"": ""info@linnechocolate.com"", ""name"": ""Linne Chocolate- Salalah Plaza"", ""opening_hours"": ""Mo-Su 09:00-00:00"", ""operator"": ""Linne Chocolate- Salalah Plaza"", ""payment:cards"": ""yes"", ""payment:cash"": ""yes"", ""phone"": ""+968 94155588"", ""shop"": ""chocolate""}"
osm:node/12392673055,VI Muscat,23.6169559,58.4629722,OM,,node,12392673055,,"{""@id"": ""node/12392673055"", ""addr:city"": ""مَسْقَط"", ""addr:city:de"": ""Maskat"", ""addr:city:en"": ""Muscat"", ""addr:country"": ""OM"", ""addr:housenumber"": ""ا-0431"", ""addr:postcode"": ""112"", ""addr:street"": ""ممشى شاطئ القرم"", ""air_conditioning"": ""yes"", ""amenity"": ""nightclub"", ""contact:email"": ""vimuscat.om@gmail.com"", ""contact:facebook"": ""https://www.facebook.com/profile.php?id=61557887152684"", ""contact:instagram"": ""https://www.instagram.com/vimuscat/"", ""contact:phone"": ""+968 97677170"", ""contact:whatsapp"": ""+968 97677170"", ""min_age"": ""21"", ""name"": ""VI Muscat"", ""opening_hours"": ""Mo-Su 20:00-03:00; PH off"", ""smoking"": ""separated"", ""source:addr"": ""Conversation with the owner on Telegram"", ""website"": ""https://vimuscat.com/""}"
osm:node/12465264373,Muscat Duty Free,23.5979518,58.286933,,,node,12465264373,,"{""@id"": ""node/12465264373"", ""check_date"": ""2024-12-31"", ""name"": ""Muscat Duty Free"", ""shop"": ""department_store""}"
osm:node/12630182758,Special Technical Services LLC ( STS ) - Sohar Workshop,24.4475134,56.5975092,,,node,12630182758,Special Technical Services LLC,"{""@id"": ""node/12630182758"", ""alt_name"": ""STS"", ""man_made"": ""works"", ""name"": ""Special Technical Services LLC ( STS ) - Sohar Workshop"", ""operator"": ""Special Technical Services LLC"", ""product"": ""pressure_vessels;heat_exchangers""}"
osm:node/12675537901,Mercure Muscat,23.5888954,58.4165736,,,node,12675537901,,"{""@id"": ""node/12675537901"", ""addr:housenumber"": ""PO Box 65"", ""addr:postcode"": ""133"", ""addr:street"": ""شارع دوحة الأدب"", ""brand"": ""Mercure"", ""brand:wikidata"": ""Q1709809"", ""internet_access"": ""wlan"", ""name"": ""Mercure Muscat"", ""phone"": ""+96824112200"", ""tourism"": ""hotel"", ""website"": ""https://all.accor.com/hotel/C339/index.en.shtml""}"
osm:node/12810890700,Balance Muscat Ayurveda and Yoga Center,23.594252,58.441318,,,node,12810890700,,"{""@id"": ""node/12810890700"", ""healthcare"": ""alternative"", ""healthcare:speciality"": ""ayurveda"", ""name"": ""Balance Muscat Ayurveda and Yoga Center""}"
osm:node/12819524002,Lamborghini Muscat,23.5969157,58.4461297,,,node,12819524002,,"{""@id"": ""node/12819524002"", ""addr:street"": ""Way 3307, bldg. 30 Alkhuwair,"", ""brand"": ""Lamborghini"", ""brand:wikidata"": ""Q35886"", ""name"": ""Lamborghini Muscat"", ""phone"": ""+968 24472695"", ""shop"": ""car""}"
osm:node/12850981790,Meat Moot Muscat,23.5726567,58.4065972,,,node,12850981790,,"{""@id"": ""node/12850981790"", ""addr:city"": ""Muscat"", ""addr:postcode"": ""101"", ""addr:street"": ""Dauhat Al Adab St"", ""amenity"": ""restaurant"", ""cuisine"": ""barbecue"", ""name"": ""Meat Moot Muscat"", ""opening_hours"": ""Mo-Su 12:00-23:30"", ""phone"": ""+96893222107"", ""website"": ""https://meatmoot.com.tr/menu/muscatmenu/""}"
osm:node/12954086001,Mövenpick Hotel & Apartments Ghala Muscat,23.5884303,58.3594144,,,node,12954086001,,"{""@id"": ""node/12954086001"", ""addr:street"": ""Al Maaridh Street Ghala Heights Complex Adjacent to Sultan Qaboos St."", ""name"": ""Mövenpick Hotel & Apartments Ghala Muscat"", ""tourism"": ""hotel""}"
osm:node/13027954569,Muscat Super Spikers,23.5700731,58.5678199,,,node,13027954569,,"{""@id"": ""node/13027954569"", ""club"": ""sport"", ""name"": ""Muscat Super Spikers""}"
osm:node/13306429602,Bank Muscat,24.3676706,56.7463525,,,node,13306429602,,"{""@id"": ""node/13306429602"", ""amenity"": ""bank"", ""name"": ""Bank Muscat""}"
osm:node/13306435901,Marina Sohar,24.3723108,56.7428933,,,node,13306435901,,"{""@id"": ""node/13306435901"", ""internet_access"": ""wlan"", ""name"": ""Marina Sohar"", ""phone"": ""97866338"", ""tourism"": ""hotel""}"
osm:node/13404166217,Muscat Bikes,23.5843879,58.3208746,,,node,13404166217,,"{""@id"": ""node/13404166217"", ""alt_name"": ""Muscat Bike Shop"", ""int_name"": ""Muscat Bikes"", ""name"": ""Muscat Bikes"", ""name:en"": ""Muscat Bikes"", ""phone"": ""+968 9178 0591"", ""service:bicycle:repair"": ""yes"", ""service:bicycle:retail"": ""yes"", ""shop"": ""bicycle"", ""website"": ""https://muscatbike.com/""}"
osm:way/368173509,محطة تحلية مياه الصرف الصحي,22.9875033,57.3387918,,,way,368173509,,"{""@id"": ""way/368173509"", ""highway"": ""unclassified"", ""name"": ""محطة تحلية مياه الصرف الصحي"", ""oneway"": ""no"", ""@geometry"": ""center""}"
